Data file S1. Salamander count data for harvest effect grids. Salamander counts by grid and sampling occasion at harvest effect grids for the most commonly encountered species (data are rarefied.). ,,,,,,,,,,,,,,,,
Unit,Grid,Trt,SlopeAzimuth,SlopeAspect,Year,Season,TrtPeriod,SamplePeriod,Check,Date,Precip,Temp,DWD,REBA,ZIZA,NOSL
9,1901A3,CC_adj ,145,SW,2009,Fall,Post,5,1,90916,0,19.7,38.82,0,0,0
9,1901A3,CC_adj ,145,SW,2009,Fall,Post,5,2,90930,0.03,10.8,38.82,14,0,0
9,1901A3,CC_adj ,145,SW,2009,Fall,Post,5,3,91014,0,8.3,38.82,8,7,0
9,1901A3,CC_adj ,145,SW,2009,Fall,Post,5,4,91029,1.91,11.1,38.82,2,1,1
9,1901A3,CC_adj ,145,SW,2009,Fall,Post,5,5,91112,0,6.9,38.82,8,6,0
9,1901A3,CC_adj ,145,SW,2010,Spring,Post,6,1,100325,0.66,10.3,71.48,5,0,0
9,1901A3,CC_adj ,145,SW,2010,Spring,Post,6,2,100406,0.28,20.8,71.48,0,2,0
9,1901A3,CC_adj ,145,SW,2010,Spring,Post,6,3,100422,0,11.7,71.48,0,1,1
9,1901A3,CC_adj ,145,SW,2010,Spring,Post,6,4,100506,0.28,17.2,71.48,1,0,0
9,1901A3,CC_adj ,145,SW,2010,Fall,Post,7,1,101005,0.53,7.8,71.48,1,0,0
9,1901A3,CC_adj ,145,SW,2010,Fall,Post,7,2,101018,0,15.3,71.48,7,1,0
9,1901A3,CC_adj ,145,SW,2010,Fall,Post,7,3,101110,0,10.3,71.48,5,7,0
9,1901A3,CC_adj ,145,SW,2010,Fall,Post,7,4,101130,0,8.9,71.48,1,1,0
9,1901A3,CC_adj ,145,SW,2011,Spring,Post,8,1,110303,0,3.6,13.34,8,6,0
9,1901A3,CC_adj ,145,SW,2011,Spring,Post,8,2,110324,0.03,11.9,13.34,0,1,0
9,1901A3,CC_adj ,145,SW,2011,Spring,Post,8,3,110401,0.05,2.5,13.34,0,4,0
9,1901A3,CC_adj ,145,SW,2011,Spring,Post,8,4,110421,6.55,3.6,13.34,3,0,0
9,1902A1,Shwd ,90,NE,2009,Spring,Post,4,1,90311,0.48,12.2,94.78,6,5,0
9,1902A1,Shwd ,90,NE,2009,Spring,Post,4,2,90410,0,6.4,94.78,5,5,0
9,1902A1,Shwd ,90,NE,2009,Spring,Post,4,3,90505,0,14.7,94.78,3,0,1
9,1902A1,Shwd ,90,NE,2009,Fall,Post,5,1,90916,0,19.7,94.78,0,0,0
9,1902A1,Shwd ,90,NE,2009,Fall,Post,5,2,91001,0,10.6,94.78,11,0,0
9,1902A1,Shwd ,90,NE,2009,Fall,Post,5,3,91014,0,8.3,94.78,2,5,1
9,1902A1,Shwd ,90,NE,2009,Fall,Post,5,4,91029,1.91,11.1,94.78,4,2,0
9,1902A1,Shwd ,90,NE,2009,Fall,Post,5,5,91112,0,6.9,94.78,8,3,0
9,1902A1,Shwd ,90,NE,2010,Spring,Post,6,1,100325,0.66,10.3,80.02,4,1,0
9,1902A1,Shwd ,90,NE,2010,Spring,Post,6,2,100406,0.28,20.8,80.02,1,1,0
9,1902A1,Shwd ,90,NE,2010,Spring,Post,6,3,100422,0,11.7,80.02,1,1,1
9,1902A1,Shwd ,90,NE,2010,Spring,Post,6,4,100506,0.28,17.2,80.02,1,0,0
9,1902A1,Shwd ,90,NE,2010,Fall,Post,7,1,101005,0.53,7.8,80.02,3,0,2
9,1902A1,Shwd ,90,NE,2010,Fall,Post,7,2,101018,0,15.3,80.02,3,0,4
9,1902A1,Shwd ,90,NE,2010,Fall,Post,7,3,101026,0.05,19.4,80.02,4,0,2
9,1902A1,Shwd ,90,NE,2010,Fall,Post,7,4,101130,0,8.9,80.02,1,2,0
9,1902A1,Shwd ,90,NE,2011,Spring,Post,8,1,110228,0,4.7,77.66,3,1,0
9,1902A1,Shwd ,90,NE,2011,Spring,Post,8,2,110324,0.03,11.9,77.66,5,9,0
9,1902A1,Shwd ,90,NE,2011,Spring,Post,8,3,110401,0.05,2.5,77.66,3,10,0
9,1902A1,Shwd ,90,NE,2011,Spring,Post,8,4,110421,6.55,3.6,77.66,2,0,1
9,1902A2,Shwd ,90,NE,2009,Spring,Post,4,1,90311,0.48,12.2,73.98,4,4,0
9,1902A2,Shwd ,90,NE,2009,Spring,Post,4,2,90410,0,6.4,73.98,6,4,0
9,1902A2,Shwd ,90,NE,2009,Spring,Post,4,3,90505,0,14.7,73.98,4,1,0
9,1902A2,Shwd ,90,NE,2009,Fall,Post,5,1,90916,0,19.7,73.98,0,0,0
9,1902A2,Shwd ,90,NE,2009,Fall,Post,5,2,91001,0,10.6,73.98,5,0,0
9,1902A2,Shwd ,90,NE,2009,Fall,Post,5,3,91014,0,8.3,73.98,7,2,0
9,1902A2,Shwd ,90,NE,2009,Fall,Post,5,4,91029,1.91,11.1,73.98,0,3,0
9,1902A2,Shwd ,90,NE,2009,Fall,Post,5,5,91112,0,6.9,73.98,11,5,0
9,1902A2,Shwd ,90,NE,2010,Spring,Post,6,1,100325,0.66,10.3,59.94,11,2,0
9,1902A2,Shwd ,90,NE,2010,Spring,Post,6,2,100406,0.28,20.8,59.94,1,0,0
9,1902A2,Shwd ,90,NE,2010,Spring,Post,6,3,100422,0,11.7,59.94,0,1,0
9,1902A2,Shwd ,90,NE,2010,Spring,Post,6,4,100506,0.28,17.2,59.94,1,0,0
9,1902A2,Shwd ,90,NE,2010,Fall,Post,7,1,101005,0.53,7.8,59.94,0,0,0
9,1902A2,Shwd ,90,NE,2010,Fall,Post,7,2,101018,0,15.3,59.94,2,0,0
9,1902A2,Shwd ,90,NE,2010,Fall,Post,7,3,101026,0.05,19.4,59.94,2,0,0
9,1902A2,Shwd ,90,NE,2010,Fall,Post,7,4,101130,0,8.9,59.94,0,0,0
9,1902A2,Shwd ,90,NE,2011,Spring,Post,8,1,110228,0,4.7,103.74,4,5,0
9,1902A2,Shwd ,90,NE,2011,Spring,Post,8,2,110324,0.03,11.9,103.74,6,3,0
9,1902A2,Shwd ,90,NE,2011,Spring,Post,8,3,110401,0.05,2.5,103.74,2,2,1
9,1902A2,Shwd ,90,NE,2011,Spring,Post,8,4,110421,6.55,3.6,103.74,3,1,0
9,1902A3,Shwd_adj,50,NE,2009,Spring,Post,4,1,90311,0.48,12.2,58.66,2,4,0
9,1902A3,Shwd_adj,50,NE,2009,Spring,Post,4,2,90410,0,6.4,58.66,7,5,0
9,1902A3,Shwd_adj,50,NE,2009,Spring,Post,4,3,90505,0,14.7,58.66,5,5,0
9,1902A3,Shwd_adj,50,NE,2009,Fall,Post,5,1,90916,0,19.7,58.66,0,0,1
9,1902A3,Shwd_adj,50,NE,2009,Fall,Post,5,2,91001,0,10.6,58.66,12,1,0
9,1902A3,Shwd_adj,50,NE,2009,Fall,Post,5,3,91014,0,8.3,58.66,2,18,0
9,1902A3,Shwd_adj,50,NE,2009,Fall,Post,5,4,91029,1.91,11.1,58.66,0,6,1
9,1902A3,Shwd_adj,50,NE,2009,Fall,Post,5,5,91112,0,6.9,58.66,5,7,0
9,1902A3,Shwd_adj,50,NE,2010,Spring,Post,6,1,100325,0.66,10.3,94.58,3,0,0
9,1902A3,Shwd_adj,50,NE,2010,Spring,Post,6,2,100406,0.28,20.8,94.58,1,5,0
9,1902A3,Shwd_adj,50,NE,2010,Spring,Post,6,3,100422,0,11.7,94.58,1,2,0
9,1902A3,Shwd_adj,50,NE,2010,Spring,Post,6,4,100506,0.28,17.2,94.58,1,1,1
9,1902A3,Shwd_adj,50,NE,2010,Fall,Post,7,1,101005,0.53,7.8,94.58,6,0,3
9,1902A3,Shwd_adj,50,NE,2010,Fall,Post,7,2,101018,0,15.3,94.58,8,6,4
9,1902A3,Shwd_adj,50,NE,2010,Fall,Post,7,3,101026,0.05,19.4,94.58,1,2,1
9,1902A3,Shwd_adj,50,NE,2010,Fall,Post,7,4,101130,0,8.9,94.58,1,0,0
9,1902A3,Shwd_adj,50,NE,2011,Spring,Post,8,1,110228,0,4.7,105.6,3,7,0
9,1902A3,Shwd_adj,50,NE,2011,Spring,Post,8,2,110324,0.03,11.9,105.6,9,16,2
9,1902A3,Shwd_adj,50,NE,2011,Spring,Post,8,3,110401,0.05,2.5,105.6,1,0,0
9,1902A3,Shwd_adj,50,NE,2011,Spring,Post,8,4,110421,6.55,3.6,105.6,3,5,0
9,1903A1,Shwd ,250,SW,2009,Spring,Post,4,1,90311,0.48,12.2,0,1,2,0
9,1903A1,Shwd ,250,SW,2009,Spring,Post,4,2,90410,0,6.4,0,6,4,0
9,1903A1,Shwd ,250,SW,2009,Spring,Post,4,3,90504,0.15,13.9,0,1,1,0
9,1903A1,Shwd ,250,SW,2009,Fall,Post,5,1,90913,0,17.8,0,0,0,0
9,1903A1,Shwd ,250,SW,2009,Fall,Post,5,2,91001,0,10.6,0,5,0,0
9,1903A1,Shwd ,250,SW,2009,Fall,Post,5,3,91012,1.4,6.4,0,3,2,0
9,1903A1,Shwd ,250,SW,2009,Fall,Post,5,4,91029,1.91,11.1,0,0,3,0
9,1903A1,Shwd ,250,SW,2009,Fall,Post,5,5,91110,0,13.3,0,4,4,0
9,1903A1,Shwd ,250,SW,2010,Spring,Post,6,1,100323,0.99,2.5,17.74,4,5,0
9,1903A1,Shwd ,250,SW,2010,Spring,Post,6,2,100406,0.28,20.8,17.74,0,1,0
9,1903A1,Shwd ,250,SW,2010,Spring,Post,6,3,100421,0,10.3,17.74,1,1,0
9,1903A1,Shwd ,250,SW,2010,Spring,Post,6,4,100505,0.74,16.4,17.74,0,0,0
9,1903A1,Shwd ,250,SW,2010,Fall,Post,7,1,100913,1.42,18.9,17.74,0,0,0
9,1903A1,Shwd ,250,SW,2010,Fall,Post,7,2,101005,0.53,7.8,17.74,0,0,0
9,1903A1,Shwd ,250,SW,2010,Fall,Post,7,3,101020,0.15,8.6,17.74,2,1,0
9,1903A1,Shwd ,250,SW,2010,Fall,Post,7,4,101111,0,10.8,17.74,4,8,0
9,1903A1,Shwd ,250,SW,2011,Spring,Post,8,1,110303,0,3.6,11.96,6,1,0
9,1903A1,Shwd ,250,SW,2011,Spring,Post,8,2,110324,0.03,11.9,11.96,3,0,0
9,1903A1,Shwd ,250,SW,2011,Spring,Post,8,3,110401,0.05,2.5,11.96,2,6,0
9,1903A1,Shwd ,250,SW,2011,Spring,Post,8,4,110420,2.92,13.9,11.96,5,0,0
9,1903A2,Shwd ,270,SW,2009,Spring,Post,4,1,90311,0.48,12.2,31.96,5,1,0
9,1903A2,Shwd ,270,SW,2009,Spring,Post,4,2,90410,0,6.4,31.96,4,1,0
9,1903A2,Shwd ,270,SW,2009,Spring,Post,4,3,90504,0.15,13.9,31.96,0,2,0
9,1903A2,Shwd ,270,SW,2009,Fall,Post,5,1,90913,0,17.8,31.96,0,0,0
9,1903A2,Shwd ,270,SW,2009,Fall,Post,5,2,91001,0,10.6,31.96,10,0,0
9,1903A2,Shwd ,270,SW,2009,Fall,Post,5,3,91012,1.4,6.4,31.96,6,0,0
9,1903A2,Shwd ,270,SW,2009,Fall,Post,5,4,91029,1.91,11.1,31.96,3,1,0
9,1903A2,Shwd ,270,SW,2009,Fall,Post,5,5,91110,0,13.3,31.96,5,4,0
9,1903A2,Shwd ,270,SW,2010,Spring,Post,6,1,100323,0.99,2.5,17,4,4,0
9,1903A2,Shwd ,270,SW,2010,Spring,Post,6,2,100406,0.28,20.8,17,1,1,1
9,1903A2,Shwd ,270,SW,2010,Spring,Post,6,3,100421,0,10.3,17,0,0,0
9,1903A2,Shwd ,270,SW,2010,Spring,Post,6,4,100505,0.74,16.4,17,0,0,0
9,1903A2,Shwd ,270,SW,2010,Fall,Post,7,1,100913,1.42,18.9,17,0,0,0
9,1903A2,Shwd ,270,SW,2010,Fall,Post,7,2,101005,0.53,7.8,17,0,0,0
9,1903A2,Shwd ,270,SW,2010,Fall,Post,7,3,101020,0.15,8.6,17,3,1,0
9,1903A2,Shwd ,270,SW,2010,Fall,Post,7,4,101111,0,10.8,17,7,6,0
9,1903A2,Shwd ,270,SW,2011,Spring,Post,8,1,110303,0,3.6,24.48,1,2,0
9,1903A2,Shwd ,270,SW,2011,Spring,Post,8,2,110324,0.03,11.9,24.48,5,4,0
9,1903A2,Shwd ,270,SW,2011,Spring,Post,8,3,110401,0.05,2.5,24.48,4,6,0
9,1903A2,Shwd ,270,SW,2011,Spring,Post,8,4,110420,2.92,13.9,24.48,6,0,0
9,1903A3,Shwd_adj,225,SW,2009,Spring,Post,4,1,90311,0.48,12.2,7.52,2,5,0
9,1903A3,Shwd_adj,225,SW,2009,Spring,Post,4,2,90410,0,6.4,7.52,6,0,0
9,1903A3,Shwd_adj,225,SW,2009,Spring,Post,4,3,90504,0.15,13.9,7.52,1,0,0
9,1903A3,Shwd_adj,225,SW,2009,Fall,Post,5,1,90913,0,17.8,7.52,0,0,0
9,1903A3,Shwd_adj,225,SW,2009,Fall,Post,5,2,91001,0,10.6,7.52,0,0,0
9,1903A3,Shwd_adj,225,SW,2009,Fall,Post,5,3,91012,1.4,6.4,7.52,4,4,0
9,1903A3,Shwd_adj,225,SW,2009,Fall,Post,5,4,91029,1.91,11.1,7.52,11,2,0
9,1903A3,Shwd_adj,225,SW,2009,Fall,Post,5,5,91110,0,13.3,7.52,5,7,0
9,1903A3,Shwd_adj,225,SW,2010,Spring,Post,6,1,100323,0.99,2.5,16.34,8,2,0
9,1903A3,Shwd_adj,225,SW,2010,Spring,Post,6,2,100406,0.28,20.8,16.34,1,1,0
9,1903A3,Shwd_adj,225,SW,2010,Spring,Post,6,3,100421,0,10.3,16.34,0,0,1
9,1903A3,Shwd_adj,225,SW,2010,Spring,Post,6,4,100505,0.74,16.4,16.34,0,0,0
9,1903A3,Shwd_adj,225,SW,2010,Fall,Post,7,1,100913,1.42,18.9,16.34,0,0,0
9,1903A3,Shwd_adj,225,SW,2010,Fall,Post,7,2,101005,0.53,7.8,16.34,1,0,0
9,1903A3,Shwd_adj,225,SW,2010,Fall,Post,7,3,101020,0.15,8.6,16.34,0,0,0
9,1903A3,Shwd_adj,225,SW,2010,Fall,Post,7,4,101111,0,10.8,16.34,0,1,0
9,1903A3,Shwd_adj,225,SW,2011,Spring,Post,8,1,110303,0,3.6,45,4,2,0
9,1903A3,Shwd_adj,225,SW,2011,Spring,Post,8,2,110324,0.03,11.9,45,2,1,0
9,1903A3,Shwd_adj,225,SW,2011,Spring,Post,8,3,110401,0.05,2.5,45,2,0,0
9,1903A3,Shwd_adj,225,SW,2011,Spring,Post,8,4,110420,2.92,13.9,45,1,2,0
9,1904A1,CC,182,SW,2009,Spring,Post,4,1,90311,0.48,12.2,56.98,3,2,0
9,1904A1,CC,182,SW,2009,Spring,Post,4,2,90410,0,6.4,56.98,6,1,0
9,1904A1,CC,182,SW,2009,Spring,Post,4,3,90504,0.15,13.9,56.98,0,0,0
9,1904A1,CC,182,SW,2009,Fall,Post,5,1,90913,0,17.8,56.98,0,0,0
9,1904A1,CC,182,SW,2009,Fall,Post,5,2,90930,0.03,10.8,56.98,0,0,0
9,1904A1,CC,182,SW,2009,Fall,Post,5,3,91014,0,8.3,56.98,4,0,0
9,1904A1,CC,182,SW,2009,Fall,Post,5,4,91029,1.91,11.1,56.98,4,1,0
9,1904A1,CC,182,SW,2009,Fall,Post,5,5,91110,0,13.3,56.98,6,7,0
9,1904A1,CC,182,SW,2010,Spring,Post,6,1,100323,0.99,2.5,47.96,5,4,1
9,1904A1,CC,182,SW,2010,Spring,Post,6,2,100406,0.28,20.8,47.96,0,0,0
9,1904A1,CC,182,SW,2010,Spring,Post,6,3,100421,0,10.3,47.96,0,0,0
9,1904A1,CC,182,SW,2010,Spring,Post,6,4,100505,0.74,16.4,47.96,0,0,0
9,1904A1,CC,182,SW,2010,Fall,Post,7,1,100923,0.15,22.2,47.96,0,0,0
9,1904A1,CC,182,SW,2010,Fall,Post,7,2,101005,0.53,7.8,47.96,0,0,0
9,1904A1,CC,182,SW,2010,Fall,Post,7,3,101020,0.15,8.6,47.96,0,0,0
9,1904A1,CC,182,SW,2010,Fall,Post,7,4,101111,0,10.8,47.96,6,0,0
9,1904A1,CC,182,SW,2011,Spring,Post,8,1,110303,0,3.6,108.96,5,6,0
9,1904A1,CC,182,SW,2011,Spring,Post,8,2,110324,0.03,11.9,108.96,2,1,0
9,1904A1,CC,182,SW,2011,Spring,Post,8,3,110401,0.05,2.5,108.96,1,3,0
9,1904A1,CC,182,SW,2011,Spring,Post,8,4,110420,2.92,13.9,108.96,0,0,0
9,1904A2,CC,198,SW,2009,Spring,Post,4,1,90311,0.48,12.2,52.92,6,1,0
9,1904A2,CC,198,SW,2009,Spring,Post,4,2,90410,0,6.4,52.92,3,4,0
9,1904A2,CC,198,SW,2009,Spring,Post,4,3,90504,0.15,13.9,52.92,1,0,0
9,1904A2,CC,198,SW,2009,Fall,Post,5,1,90913,0,17.8,52.92,0,0,0
9,1904A2,CC,198,SW,2009,Fall,Post,5,2,90930,0.03,10.8,52.92,4,0,0
9,1904A2,CC,198,SW,2009,Fall,Post,5,3,91014,0,8.3,52.92,2,0,0
9,1904A2,CC,198,SW,2009,Fall,Post,5,4,91029,1.91,11.1,52.92,3,4,0
9,1904A2,CC,198,SW,2009,Fall,Post,5,5,91110,0,13.3,52.92,4,4,0
9,1904A2,CC,198,SW,2010,Spring,Post,6,1,100323,0.99,2.5,69.42,7,10,0
9,1904A2,CC,198,SW,2010,Spring,Post,6,2,100406,0.28,20.8,69.42,0,0,0
9,1904A2,CC,198,SW,2010,Spring,Post,6,3,100421,0,10.3,69.42,0,0,0
9,1904A2,CC,198,SW,2010,Spring,Post,6,4,100505,0.74,16.4,69.42,0,0,0
9,1904A2,CC,198,SW,2010,Fall,Post,7,1,100923,0.15,22.2,69.42,0,0,0
9,1904A2,CC,198,SW,2010,Fall,Post,7,2,101005,0.53,7.8,69.42,0,0,0
9,1904A2,CC,198,SW,2010,Fall,Post,7,3,101020,0.15,8.6,69.42,0,0,0
9,1904A2,CC,198,SW,2010,Fall,Post,7,4,101111,0,10.8,69.42,2,0,0
9,1904A2,CC,198,SW,2011,Spring,Post,8,1,110303,0,3.6,73.26,5,2,0
9,1904A2,CC,198,SW,2011,Spring,Post,8,2,110324,0.03,11.9,73.26,3,0,0
9,1904A2,CC,198,SW,2011,Spring,Post,8,3,110401,0.05,2.5,73.26,2,3,0
9,1904A2,CC,198,SW,2011,Spring,Post,8,4,110420,2.92,13.9,73.26,1,0,0
9,1904A3,CC_adj ,310,SW,2009,Spring,Post,4,1,90311,0.48,12.2,49.96,7,1,0
9,1904A3,CC_adj ,310,SW,2009,Spring,Post,4,2,90410,0,6.4,49.96,7,4,0
9,1904A3,CC_adj ,310,SW,2009,Spring,Post,4,3,90504,0.15,13.9,49.96,8,0,0
9,1904A3,CC_adj ,310,SW,2009,Fall,Post,5,1,90913,0,17.8,49.96,0,0,0
9,1904A3,CC_adj ,310,SW,2009,Fall,Post,5,2,90930,0.03,10.8,49.96,3,0,0
9,1904A3,CC_adj ,310,SW,2009,Fall,Post,5,3,91014,0,8.3,49.96,11,0,0
9,1904A3,CC_adj ,310,SW,2009,Fall,Post,5,4,91029,1.91,11.1,49.96,2,0,0
9,1904A3,CC_adj ,310,SW,2009,Fall,Post,5,5,91110,0,13.3,49.96,9,2,0
9,1904A3,CC_adj ,310,SW,2010,Spring,Post,6,1,100323,0.99,2.5,96.26,7,9,0
9,1904A3,CC_adj ,310,SW,2010,Spring,Post,6,2,100406,0.28,20.8,96.26,4,2,0
9,1904A3,CC_adj ,310,SW,2010,Spring,Post,6,3,100421,0,10.3,96.26,1,0,0
9,1904A3,CC_adj ,310,SW,2010,Spring,Post,6,4,100505,0.74,16.4,96.26,0,0,1
9,1904A3,CC_adj ,310,SW,2010,Fall,Post,7,1,100913,1.42,18.9,96.26,0,0,0
9,1904A3,CC_adj ,310,SW,2010,Fall,Post,7,2,101005,0.53,7.8,96.26,4,0,0
9,1904A3,CC_adj ,310,SW,2010,Fall,Post,7,3,101020,0.15,8.6,96.26,4,1,0
9,1904A3,CC_adj ,310,SW,2010,Fall,Post,7,4,101111,0,10.8,96.26,3,1,0
9,1904A3,CC_adj ,310,SW,2011,Spring,Post,8,1,110303,0,3.6,150.12,4,1,0
9,1904A3,CC_adj ,310,SW,2011,Spring,Post,8,2,110324,0.03,11.9,150.12,13,4,0
9,1904A3,CC_adj ,310,SW,2011,Spring,Post,8,3,110401,0.05,2.5,150.12,13,8,0
9,1904A3,CC_adj ,310,SW,2011,Spring,Post,8,4,110420,2.92,13.9,150.12,11,0,0
1,1101A,Group,303,SW,2007,Fall,Pre,1,1,71019,2.11,17.8,110.52,13,0,0
1,1101A,Group,303,SW,2007,Fall,Pre,1,2,71030,0.03,5.6,110.52,5,1,0
1,1101A,Group,303,SW,2007,Fall,Pre,1,3,71113,1.42,13.9,110.52,0,0,0
1,1101A,Group,303,SW,2008,Spring,Pre,2,1,80304,0,8.6,110.52,7,1,0
1,1101A,Group,303,SW,2008,Spring,Pre,2,2,80323,0,-1.1,110.52,15,3,0
1,1101A,Group,303,SW,2008,Spring,Pre,2,3,80331,0,9.4,110.52,3,3,0
1,1101A,Group,303,SW,2008,Spring,Pre,2,4,80420,0.15,8.6,110.52,5,3,0
1,1102A,Group,107,NE,2007,Fall,Pre,1,1,71017,0.05,15.6,3.08,3,1,1
1,1102A,Group,107,NE,2007,Fall,Pre,1,2,71030,0.03,5.6,3.08,6,2,0
1,1102A,Group,107,NE,2007,Fall,Pre,1,3,71113,1.42,13.9,3.08,1,0,0
1,1102A,Group,107,NE,2008,Spring,Pre,2,1,80303,0,10.3,3.08,8,2,0
1,1102A,Group,107,NE,2008,Spring,Pre,2,2,80323,0,-1.1,3.08,18,5,0
1,1102A,Group,107,NE,2008,Spring,Pre,2,3,80330,1.96,3.3,3.08,8,8,1
1,1102A,Group,107,NE,2008,Spring,Pre,2,4,80420,0.15,8.6,3.08,3,2,1
1,1103A,Group,83,NE,2007,Fall,Pre,1,1,71019,2.11,17.8,36.34,1,3,0
1,1103A,Group,83,NE,2007,Fall,Pre,1,2,71030,0.03,5.6,36.34,9,3,1
1,1103A,Group,83,NE,2007,Fall,Pre,1,3,71113,1.42,13.9,36.34,1,4,0
1,1103A,Group,83,NE,2008,Spring,Pre,2,1,80303,0,10.3,36.34,3,1,0
1,1103A,Group,83,NE,2008,Spring,Pre,2,2,80323,0,-1.1,36.34,2,12,0
1,1103A,Group,83,NE,2008,Spring,Pre,2,3,80331,0,9.4,36.34,0,4,0
1,1103A,Group,83,NE,2008,Spring,Pre,2,4,80420,0.15,8.6,36.34,1,4,0
1,1104A,Group,309,SW,2007,Fall,Pre,1,1,71017,0.05,15.6,76.46,1,0,0
1,1104A,Group,309,SW,2007,Fall,Pre,1,2,71030,0.03,5.6,76.46,12,1,0
1,1104A,Group,309,SW,2007,Fall,Pre,1,3,71113,1.42,13.9,76.46,2,3,0
1,1104A,Group,309,SW,2008,Spring,Pre,2,1,80303,0,10.3,76.46,16,3,0
1,1104A,Group,309,SW,2008,Spring,Pre,2,2,80323,0,-1.1,76.46,13,7,0
1,1104A,Group,309,SW,2008,Spring,Pre,2,3,80331,0,9.4,76.46,1,0,0
1,1104A,Group,309,SW,2008,Spring,Pre,2,4,80420,0.15,8.6,76.46,5,4,0
1,1105A,Group,350,NE,2007,Fall,Pre,1,1,71017,0.05,15.6,14.24,1,1,0
1,1105A,Group,350,NE,2007,Fall,Pre,1,2,71030,0.03,5.6,14.24,19,10,2
1,1105A,Group,350,NE,2007,Fall,Pre,1,3,71113,1.42,13.9,14.24,2,2,0
1,1105A,Group,350,NE,2008,Spring,Pre,2,1,80303,0,10.3,14.24,11,1,0
1,1105A,Group,350,NE,2008,Spring,Pre,2,2,80323,0,-1.1,14.24,11,13,0
1,1105A,Group,350,NE,2008,Spring,Pre,2,3,80331,0,9.4,14.24,5,1,2
1,1105A,Group,350,NE,2008,Spring,Pre,2,4,80420,0.15,8.6,14.24,6,13,2
1,1106A,Group,104,NE,2007,Fall,Pre,1,1,71019,2.11,17.8,54.84,1,0,0
1,1106A,Group,104,NE,2007,Fall,Pre,1,2,71030,0.03,5.6,54.84,5,1,0
1,1106A,Group,104,NE,2007,Fall,Pre,1,3,71113,1.42,13.9,54.84,1,0,0
1,1106A,Group,104,NE,2008,Spring,Pre,2,1,80303,0,10.3,54.84,14,0,0
1,1106A,Group,104,NE,2008,Spring,Pre,2,2,80323,0,-1.1,54.84,10,2,0
1,1106A,Group,104,NE,2008,Spring,Pre,2,3,80331,0,9.4,54.84,3,1,1
1,1106A,Group,104,NE,2008,Spring,Pre,2,4,80420,0.15,8.6,54.84,6,2,2
1,1107A,Group,181,SW,2007,Fall,Pre,1,1,71017,0.05,15.6,207.12,0,0,0
1,1107A,Group,181,SW,2007,Fall,Pre,1,2,71030,0.03,5.6,207.12,6,0,0
1,1107A,Group,181,SW,2007,Fall,Pre,1,3,71113,1.42,13.9,207.12,1,0,0
1,1107A,Group,181,SW,2008,Spring,Pre,2,1,80303,0,10.3,207.12,10,1,0
1,1107A,Group,181,SW,2008,Spring,Pre,2,2,80323,0,-1.1,207.12,17,1,0
1,1107A,Group,181,SW,2008,Spring,Pre,2,3,80331,0,9.4,207.12,6,0,0
1,1107A,Group,181,SW,2008,Spring,Pre,2,4,80420,0.15,8.6,207.12,6,1,1
1,1108A,Group,101,NE,2007,Fall,Pre,1,1,71019,2.11,17.8,3.08,10,0,4
1,1108A,Group,101,NE,2007,Fall,Pre,1,2,71030,0.03,5.6,3.08,10,4,3
1,1108A,Group,101,NE,2007,Fall,Pre,1,3,71113,1.42,13.9,3.08,6,2,0
1,1108A,Group,101,NE,2008,Spring,Pre,2,1,80304,0,8.6,3.08,4,0,0
1,1108A,Group,101,NE,2008,Spring,Pre,2,2,80323,0,-1.1,3.08,9,4,1
1,1108A,Group,101,NE,2008,Spring,Pre,2,3,80331,0,9.4,3.08,4,5,1
1,1108A,Group,101,NE,2008,Spring,Pre,2,4,80420,0.15,8.6,3.08,3,10,3
2,1202A,Control,220,SW,2007,Fall,Pre,1,1,71015,0,17.5,9.9,5,0,0
2,1202A,Control,220,SW,2007,Fall,Pre,1,2,71102,0,5,9.9,25,6,2
2,1202A,Control,220,SW,2007,Fall,Pre,1,3,71114,2.46,12.5,9.9,4,0,1
2,1202A,Control,220,SW,2008,Spring,Pre,2,1,80304,0,8.6,9.9,4,0,0
2,1202A,Control,220,SW,2008,Spring,Pre,2,2,80323,0,-1.1,9.9,14,6,0
2,1202A,Control,220,SW,2008,Spring,Pre,2,3,80330,1.96,3.3,9.9,24,1,1
2,1202A,Control,220,SW,2008,Spring,Pre,2,4,80419,0,14.7,9.9,6,6,4
2,1204A,Control,180,SW,2007,Fall,Pre,1,1,71015,0,17.5,88.42,0,0,0
2,1204A,Control,180,SW,2007,Fall,Pre,1,2,71102,0,5,88.42,2,0,1
2,1204A,Control,180,SW,2007,Fall,Pre,1,3,71114,2.46,12.5,88.42,5,0,0
2,1204A,Control,180,SW,2008,Spring,Pre,2,1,80304,0,8.6,88.42,2,0,0
2,1204A,Control,180,SW,2008,Spring,Pre,2,2,80324,0,0.3,88.42,19,3,0
2,1204A,Control,180,SW,2008,Spring,Pre,2,3,80330,1.96,3.3,88.42,6,0,2
2,1204A,Control,180,SW,2008,Spring,Pre,2,4,80419,0,14.7,88.42,5,2,1
3,1301A1,Shwd ,45,NE,2007,Fall,Pre,1,1,71016,0,19.2,88,4,0,0
3,1301A1,Shwd ,45,NE,2007,Fall,Pre,1,2,71029,0.3,5.6,88,3,2,0
3,1301A1,Shwd ,45,NE,2007,Fall,Pre,1,3,71106,0,8.1,88,10,4,2
